"X","Reviews"
1316,"The new Fantastic Beasts looks quite good, and I really enjoyed the first one, but I'm not giving it my money

I can't in good conscience support a film that openly &amp; proudly supports a very violent abuser in their star line-up"
1317,"Criminal Intents ¦ The followup to Fantastic Beasts is out this November, called Fantastic Beasts: Crimes of Grindelwald, and here's a full trailer... "
1318,"Who’s excited about the new Fantastic Beasts trailer?! <U+0001F64C><U+0001F3FB> "
1319,"I will be in one of the fantastic beasts films. U heard it here first."
1320,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1321,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018) "
1322,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1323,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1324,"The latest Fantastic Beasts: Crimes of Grindelwald trailer shows off more beasts, crime, and Grindelwald  "
1325,"Fantastic Beasts: The Crimes of Grindelwald (2018), Official Comic-Con Trailer
 "
1326,"How have I only just realised that Alison Sudol (queenie from fantastic beasts) is dating David Harbour (hopper from stranger things) ?! My entire life is a lie"
1327,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | Movieclips"
1328,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald Trailer - Comic Con 2018"
1329,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer "
1330,"O trailer do fantastic beasts <U+0001F60D><U+0001F60D>"
1331,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | Movieclips"
1332,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1333,"THERE IS GONNA BE A NEW FANTASTIC BEASTS AND WHERE TO FIND THEM MOVIE YO SIGN ME TF UP FOR THAT SHIT BCS IM SO READY TO WATCH IT"
1334,"AQUAMAN, SHAZAM AND FANTASTIC BEASTS OMG I'M DEAD JASON MOMOA DADDY MARRY ME I LOVE YOU"
1335,"The only thing that's ruining my happiness is johnny depp the wife abuser on fantastic beasts ugh"
1336,"Jk Rowling make dumbledore openly gay on fantastic beasts you coward"
1337,"  Lucky been wanting to go there. <U+0001F60D><U+0001F60D> And its such a loving book and movies that anyone can enjoy. I just need the cursed child. I have even the screen play book of Fantastic Beasts and Where to Find Them"
1338,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1339,"Aquaman
Shazam
Fantastic Beasts: The Crimes of Grindelwald
Godzilla: King of the Monsters.

Me: "
1340,"   have you seen the new fantastic beasts trailer?"
1341,"Johnny Depp showed up to  in costume as Grindelwald! "
1342,"Hyped! Pumped! Fantastic Beasts before 1M! comic-con trailer  "
1343,"<U+300E>Fantastic Beasts: The Crimes of Grindelwald - The Original Screenplay<U+300F>

   <U+30D5><U+30A1><U+30F3><U+30BF><U+30D3> "
1344,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer

I’m readyyyyyy. Hoping it’s better than the first one.  "
1345,"Johnny Depp Surprises Comic-Con in Full 'Fantastic Beasts' Character "
1346,"Every time we get a new trailer for Fantastic Beasts I can’t help but be overwhelmed with gratitude that we get to enter the Wizarding World again. It’s true what _rowling said, Hogwarts is always there to welcome us home <U+2764><U+FE0F> "
1347,"That Fantastic Beasts trailer was terrible"
1348,"Johnny Depp Surprises Comic-Con as His Dark Fantastic Beasts Character: 'The Moment Has Come': It's expected to see people walking around in cosplay at San Diego Comic-Con, but Johnny Depp to.. via    "
1349,"OMG!!! Im freaking out!!!! ..... Im done being a MUGLE!!!!!    Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1350,"// I probably am the only one who is so excited to see Johnny Depp in Fantastic Beasts. I just love him."
1351,"i really wanna watch fantastic beasts 2 because i'm still in love with jude law but hearing johnny depp's voice for more than one second makes me irrationally angry "
1352,"FANTASTIC BEASTS 2 Trailer 2 (2018)

Hyped <U+0001F60D><U+0001F60D><U+0001F60D> "
1353,"FANTASTIC BEASTS 2 Trailer  2 (NEW 2018) The Crimes of Grindelwald, Har...  via "
1354,"I liked a  video  Fantastic Beasts: The Crimes Of Grindelwald COMIC CON TRAILER REACTION!!!"
1355,"Full Comic-Con Trailer for 'Fantastic Beasts: The Crimes of Grindelwald' "
1356,"We just saw the Elder Wand for the first time in the  beasts world and these fuckers are still fixated on Aquaman. This is why Guruji wants to nuke Mumbai in  "
1357,"New Fantastic Beasts: The Crimes of Grindelwald Trailer Is Just Magical  "
1358,"Fantastic Beasts though <U+0001F497> the Wizarding World will always be my favourite."
1359,"all these trailers were getting. twd. fantastic beasts. aquaman... "
1360,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer    : The Crimes of Grindelwald  <U+0001F631><U+0001F631><U+0001F631><U+0001F631><U+0001F631> can we be November yet? This is going to be huge! So excited! "
1361,"When your TDS symptoms are so bad that you'd waste your one magic on impeaching a President, over say, a winning Mega Millions lottery ticket.

"
1362,"""Fantastic Beasts"" panel gets political at Comic-Con: 'Impeach Trump!'  via "
1363,"me if j*hnny d*pp came on stage for fantastic beasts "
1364," Well Fantastic Beasts is the blockbuster. Not so sure about Aquaman.  has sucked lately with the exception of Wonder Woman."
1365,"New Harry Potter trailer looks dark and creepy but good. I’m hoping the injection of better actors will help it be less boring than Fantastic Beasts. Even if it sucks, though, I will love it. Because always.    "
1366,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1367," the upcoming Fantastic Beasts movie should be the second part of an incredible series! I'm very eager to see the film and it brings me so much cheer that this one stands up to its powerful predecessor! Good job, hopefully!"
1368,"Not sold on the new Fantastic Beasts trailer"
1369,"This Fantastic Beasts  trailer made this horrible week so much better<U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F><U+2764><U+FE0F>"
1370,"Fantastic Beasts incoming! "
1371,"Just finished I Am Legend.  Now on to Deadpool, Wonder Woman, and then Fantastic Beasts!

And formatting everything for printing... badges, conbook, art prints, coloring book, and so on."
1372,"Bitch I have to gather my Slytherin homies so I wont be alone for Fantastic Beasts"
1373,"Well after 10 tries (shit internet) I watched the trailer for Fantastic Beasts and it looks damn good."
1374,"The next Fantastic Beasts film is out in November and you better believe I’m already counting the days <U+0001F389><U+0001F389><U+0001F389><U+0001F389><U+0001F389>"
1375,"too excited for fantastic beasts 2"
1376,"‘Fantastic Beasts 2’ Trailer: Young Dumbledore Joins the Franchise (Video)  "
1377,"Stop promoting fantastic beasts onto my tl. I love Harry Potter but Jonny depp can suck my dick and I don’t want that on MY feed. Good vibes only damn it."
1378,"Johnny Depp surprises fans, and Zoe Kravitz calls for Trump's impeachment at 'Fantastic Beasts' Comic-Con panel  "
1379,"Johnny Depp Surprises Comic-Con as His Dark Fantastic Beasts Character: 'The Moment Has Come'  "
1380,"Johnny Depp Surprises Comic-Con as His Dark Fantastic Beasts Character: 'The Moment Has Come'  "
1381,"New ‘Fantastic Beasts 2’ Trailer Gives Us an Even Bigger Look at Young Dumbledore  "
1382,"eKravitz Calls To   At 'Fantastic Beasts'  Panel.

"
1383,"The take from  on the new  trailer, particularly the long relationship between  + .  (my edits)    "
1384,"LMAO.  A grown ass woman said that.  

Fantastic Beasts' actress says she would use her magic powers to impeach Trump "
1385,"FANTASTIC BEASTS: CRIMES OF GRINDELWALD Official Comic-Con Trailer  via _eyes_aicn"
1386,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via  are you excited yet "
1387,"apparently fantastic beasts has rebranded harry potter into “WIZARDING WORLD” on account of harry potter having nothing to do with it and it’s never going to catch on that’s the most forced branding i have ever seen"
1388,"me: what are your favourite films

literally nobody ever: i love the wizarding world series, comprised of the harry potter and fantastic beasts subseries"
1389,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1390,"The : The Crimes of Grindelwald gives us our first look at a classic  character  "
1391,"The Incredibles 2 was soooo awesome. 

I also VERY enjoyed the new Fantastic Beasts trailer <U+0001F60D><U+0001F4AB> Roll on Novemberrrrr!!!"
1392,"assisti o trailer novo de fantastic beasts zzzzzzz i miss colin farrell"
1393,"New Fantastic Beasts trailer looks great. Could the Johnny Depp thing just stop though?"
1394,"The Fantastic Beasts panel at comic con <U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D><U+0001F62D>"
1395,"I’m still upset that the Fantastic Beasts franchise isn’t just about fantastic beasts."
1396,"Best  trailer so far is the Walking Dead season 9 one imo. Then Fantastic Beasts 2, Shazam!, Glass, Aquaman, Godzilla: KOTM, &amp; Fear the Walking Dead. In other words, lots of great trailers this year!"
1397,"FANTASTIC BEASTS 2 Trailer 2 (2018) "
1398,"Fantastic Beasts: The Crimes of Grindelwald Trailer - Comic Con 2018  via "
1399,"Breaking: James Gunn fired from Disney after old insensitive jokes re-surface.
In other news: Warner Bros parade Johnny Depp in front of excitable Hall H crowd for upcoming Fantastic Beasts movie."
1400,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1401,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald | Officiele trailer 2 NL | 14 november"
1402,"I wanna boycott that new Fantastic Beasts because of Depp but seriously Newt Scamander owns my ass so you’ll find me in cinema on premiere day anyway"
1403,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1404,"i can't believe zineb and i have known each other for 2 years now, we officially met at the theater to see fantastic beasts together this is insane"
1405,"Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | Movieclips Trailers "
1406,"  I'm watching Fantastic Beasts &amp; Where To Find Them now so I can get in formation."
1407,"Estado actual: Fangirling con el trailer de Fantastic Beasts."
1408,"I’ve definitely been stuck in my writing cave because I’m only just seeing the trailer for Fantastic Beasts 2 and wowwwwww!!!!! If I could even have a tiny fraction of _rowling’s creative mind I would be forever happy!!!!!"
1409,"Johnny Depp Surprises Comic-Con in Full 'Fantastic Beasts' Character "
1410,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1411,"NEW FANTASTIC BEASTS TRAILER "
1412,"oke but i’m hyped for fantastic beasts 2 bye"
1413,"Fantastic Beasts promete hein"
1414,"Fantastic Beasts and Where to Find Them 2 va a estar tan y tan cabrona"
1415,"Why the fuck Dumbledore teaches DADA in Fantastic Beasts. I thought He taught Transfiguration before"
1416,"Ich mag das -Video:  Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | Movieclips"
1417,"Wahoo! Ezra Miller cosplays as Toadette for Fantastic Beasts Comic-Con panel "
1418,"Top5 comiccon Trailer so far:
Aquaman
Glass
Shazam
Fantastic beasts
Godzilla"
1419,"""The live aspect of Depp actually being there in character was truly one of the coolest things I've ever seen and I'm left the edge of my seat until November.""

 

"
1420,"I can’t wait for this movie! True confession: I prefer the first Fantastic Beasts movie to the HP movies. I know that’s an unpopular opinion, but there it is. "
1421,"Johnny Depp Makes Surprise Appearance In Full Costume For 'Fantastic Beasts' Panel At Comic-Con. After a very embarrassing Rolling Stone article profiling his recent problems, Depp makes a comeback.     "
1422,"'Fantastic Beasts 2' Brings Magical Trailer and Johnny Depp to Comic-Con "
1423," For me it’d be
Godzilla
Shazam!
Glass
Fantastic Beasts
Aquaman"
1424,"**Spoilers Fantastic Beasts** Did yall see grindewald in the mirror of erised ?!?! shook. "
1425,"EL TRAILER DE FANTASTIC BEASTS THE CRIMES OF GRINDELWALD "
1426,"Fantastic Beasts and where to find them <U+0001F3A5>"
1427,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer "
1428,"New Fantastic Beasts 2 trailer has been released! -Surfa

  

 "
1429,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer "
1430,"Here’s the new : The Crimes of Grindelwald trailer from ! The magic is still there… even if it feels a bit like they’re starting the Fantastic Beasts franchise again. -S <U+0001F9D9><U+200D>><U+FE0F><U+0001F409><U+0001F3F0> "
1431,"I liked a  video  FANTASTIC BEASTS 2 Trailer  (SDCC 2018) Johnny Depp Comic Con"
1432,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald SDCC2018 Trailer Reaction!"
1433,"It's still weird that after Hogwarts: A History was the most name dropped book in the  franchise the new series is titled after Fantastic Beasts. Seems if you were going to shoe horn a reference into a new franchise the obvious choice was right there."
1434,"cannot waaaait for the second fantastic beasts to come out <U+0001F60D>"
1435,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1436,"Fantastic Beasts: The Crimes of Grindelwald (2018), Official Comic-Con Trailer
 "
1437,"‘Fantastic Beasts’ Cast Calls To Impeach Trump At Comic-Con "
1438,"GROW THE FUCK UP—FFT 'Fantastic Beasts 2' Brings Magical Trailer and Johnny Depp to Comic-Con  via "
1439,"Never was into Harry Pooter *dont hurt me but Fantastic Beasts 2 looks really good. Imma have to binge watch these movies "
1440,"UGH EL TRAILER DE FANTASTIC BEASTS POR LA CHUCHA"
1441,"They're playing music from YT at the barbecue here and an ad for The new Fantastic Beasts is now playing through the speaker <U+0001F602>"
1442,"Yooo new trailers today for Shazam, Aquaman, Godzilla, and Fantastic Beasts!!! "
1443,"I mean she is well known, you do not have to use "" Fantastic Beasts actress "". "
1444,"god the new fantastic beasts movie looks so good"
1445,"‘Fantastic Beasts’ Comic-Con panel mixes awesome trailer with awkward Johnny Depp appearance  "
1446,"Three new cast triptych posters for 'Fantastic Beasts: The Crimes of Grindelwald' released online  "
1447,"Johnny Depp and Ex Amber Heard Almost Ran into Each Other at Comic-Con: Johnny Depp drew both cheers and boos at Warner Bros. Pictures' 2018 Comic-Con presentation of Fantastic Beasts: The Crimes of Grindelwald on Saturday, an hour and a half before his…  "
1448,"New Fantastic Beasts: The Crimes of Grindelwald Trailer Is Just Magical  "
1449,"1. Godzilla
2. Shazam
3. Glass
4. Harry Potter...wait no, Fantastic Beasts
5. Aquaman"
1450,"Am I the only one who wants a new Harry Potter movie w/ the old cast? Daniel, Rupert, Emma, Tom etc. Not that I don’t enjoy Fantastic Beasts because I do but I really miss the originals. I’d watch a movie about Harry, Hermione&amp;Ron in their everyday lives.  _rowling"
1451,"Holy shit. Fantastic Beasts new trailer is GD amazing."
1452,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1453,"We better see Fawkes in Fantastic Beasts"
1454,"Johnny Depp Surprises Comic-Con as His Dark Fantastic Beasts Character: ‘The Moment Has Come’  "
1455,"Fantastic Beasts: The Crimes of Grindelwald – Official Comic-Con Trailer – Felix's Gaming Pages Blog "
1456,"Yawn. Liberals ruin everything.   
""Fantastic Beasts"" panel gets political at Comic-Con: 'Impeach Trump!'  via "
1457,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer "
1458,"Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | M...  via "
1459,"I added a video to a  playlist  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con"
1460,"I'm not a DC fan at all but I'm a little hyped for Aquaman I can't even lie. And that Fantastic Beasts trailer was straight up epic. God bless ."
1461,"fantastic beasts 2, aquaman, and shazam all look so good"
1462,"I added a video to a  playlist  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1463,"So Johnny Depp randomly showed up to the Fantastic Beasts panel right before Amber Heard came out on stage for Aquaman?

Um....how tense is the room right now?"
1464,"Top story: Fantastic Beasts: Crimes of Grindelwald trailer introduces Nicolas Flamel to Comic-Con 2018 - CNET  see more "
1465," Johnny Depp Surprises Comic-Con as His Dark Fantastic Beasts Character: 'The Moment Has Come': It's expected to see people walking around in cosplay at San Diego Comic-Con, but Johnny Depp .. via   "
1466,"I added a video to a  playlist  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con"
1467,"Fantastic Beasts: The Crimes of Grindelwald Comic-Con Trailer (2018) | M...  via "
1468,"Shazam: SUPER NEAT.
Aquaman: Meh.
Godzilla: Neat.
Fantastic Beasts: Fantastic Neat but tengo mis reservas. "
1469,"Johnny Depp Makes Surprise Appearance In Full Costume For 'Fantastic Beasts' Panel At Comic-Con. After a very embarrassing Rolling Stone article profiling his recent problems, Depp makes a comeback.     "
1470,"I liked a  video  FANTASTIC BEASTS 2 Trailer 2 (2018)"
1471,"Fantastic beasts 2 looks sooo good"
1472,"Shazam: All I could think is that it looks as close to a Marvel movie as DC is going to get. 

Venom: Put it Online!

Fantastic Beasts: Man. I really need to get caught up on my HP lore. This looks interesting."
1473,"me waking up and going online to the aquaman trailer dropping, the shazam trailer dropping, the fantastic beasts panel, billie eilish and that bhad babie chick being in a relationship, and more info on dragon prince my mind truly is breaking apart rn "
1474,"Fantastic Beasts: Who is Nicolas Flamel?  "
1475,"The new 'Fantastic Beasts: The Crimes of Grindelwald' trailer is here and it's time to get hype "
1476,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer REACTION /"
1477,"let's talk about that fantastic beasts  trailer"
1478,"Holy shit the new fantastic beasts trailer is DUMB LIT "
1479,"This Fantastic Beasts trailer got me so hyped for the movie!!"
1480,"no offence but the fantastic beasts fandom is so wholesome and chill"
1481,"FANTASTIC BEASTS 2 Trailer 2 (2018)  via  "
1482,"The new 'Fantastic Beasts: The Crimes of Grindelwald' trailer is here and it's time to get hype "
1483,"Why oh why did they cast Johnny Depp in the new Fantastic Beasts movie"
1484,"I can't wait to watch this!!!
FANTASTIC BEASTS 2 Trailer 2 (2018)  via "
1485," I dreamed that Bryan Dechart was in Fantastic Beasts. And that he was young Grindelwald. Is that strange?"
1486,"Shazam, Aquaman, Fantastic Beasts, Godzilla, Overlord,Glass 
So many great movies coming !!!
Excited as Hell"
1487,"Can’t wait for Fantastic Beasts: The Crimes of Grindewald either!"
1488,"Godzilla
Fantastic Beasts 2
Glass
Shazam
Predator

They all look amazing"
1489,"Mission impossible fallout <U+0001F60D>
Fantastic beasts 2<U+0001F389><U+0001F389>
<U+0001F926><U+0001F3FB><U+200D>><U+FE0F><U+0001F926><U+0001F3FB><U+200D>><U+FE0F><U+0001F924>"
1490,"Can’t wait! FANTASTIC BEASTS 2 Trailer 2 (2018)  via "
1491,"Shazam and new Fantastic Beasts trailers?! Thank you "
1492,"I liked a  video  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer"
1493,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer REACTION:  via "
1494,"I added a video to a  playlist  Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con"
1495,"Watch the trailer for Fantastic Beasts: The Crimes of Grindelwald! 
"
1496,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer...  via "
1497,"Fantastic Beasts: The Crimes of Grindelwald - Official Comic-Con Trailer  via "
1498,"WB did extremely well tho, fantastic beasts which I am unapologetically hyped af for, Godzilla was art, aquaman really surprised me and really glad I’m on board, shazam I wasn’t blown away but solid for how far it’s out"
1499,"I'm so excited for Fantastic Beasts <U+0001F60D> definitely traveling to see that one."
1500,"Actually I wasnt interested in watching the fantastic beasts after finishing Harry Potter film series b/c it was my top about the subject but... WTF?!?! Was that Nicolas Flamel, young Dumbledore, mirror of erised?! and the whole zapping things... I'm astonished by the trailer<U+0001F60C>"
